Level_Type,Area_Type,Area_Name,Borough,Month,Median_Rent
Detail,neighborhood,Woodlawn,Bronx,2013-12,
Detail,neighborhood,Woodstock,Bronx,2013-12,
Aggregation,borough,All Bronx,Bronx,2014-01,1499
Detail,neighborhood,Baychester,Bronx,2014-01,
Detail,neighborhood,Bedford Park,Bronx,2014-01,
Detail,neighborhood,Belmont,Bronx,2014-01,
Detail,neighborhood,Bronxwood,Bronx,2014-01,
Detail,neighborhood,Castle Hill,Bronx,2014-01,
Detail,neighborhood,City Island,Bronx,2014-01,
Detail,neighborhood,Co-op City,Bronx,2014-01,
Detail,neighborhood,Concourse,Bronx,2014-01,1450
Detail,neighborhood,Country Club,Bronx,2014-01,
Detail,neighborhood,Crotona Park East,Bronx,2014-01,
Detail,neighborhood,East Tremont,Bronx,2014-01,
Detail,neighborhood,Eastchester,Bronx,2014-01,
Detail,neighborhood,Edenwald,Bronx,2014-01,
Detail,neighborhood,Fordham,Bronx,2014-01,
Detail,neighborhood,Highbridge,Bronx,2014-01,
Detail,neighborhood,Hunts Point,Bronx,2014-01,
Detail,neighborhood,Kingsbridge,Bronx,2014-01,1450
Detail,neighborhood,Laconia,Bronx,2014-01,
Detail,neighborhood,Longwood,Bronx,2014-01,
Detail,neighborhood,Melrose,Bronx,2014-01,
Detail,neighborhood,Morris Heights,Bronx,2014-01,
Detail,neighborhood,Morris Park,Bronx,2014-01,
Detail,neighborhood,Morrisania,Bronx,2014-01,
Detail,neighborhood,Mott Haven,Bronx,2014-01,1800
Detail,neighborhood,Norwood,Bronx,2014-01,
Detail,neighborhood,Parkchester,Bronx,2014-01,
Detail,neighborhood,Pelham Bay,Bronx,2014-01,
Detail,neighborhood,Pelham Gardens,Bronx,2014-01,
Detail,neighborhood,Pelham Parkway,Bronx,2014-01,
Detail,neighborhood,Port Morris,Bronx,2014-01,
Detail,neighborhood,Riverdale,Bronx,2014-01,1850
Detail,neighborhood,Schuylerville,Bronx,2014-01,
Detail,neighborhood,Soundview,Bronx,2014-01,
Detail,neighborhood,Throgs Neck,Bronx,2014-01,
Detail,neighborhood,Tremont,Bronx,2014-01,
Detail,neighborhood,University Heights,Bronx,2014-01,1192
Detail,neighborhood,Van Nest,Bronx,2014-01,
Detail,neighborhood,Wakefield,Bronx,2014-01,
Detail,neighborhood,Westchester Village,Bronx,2014-01,
Detail,neighborhood,Williamsbridge,Bronx,2014-01,
Detail,neighborhood,Woodlawn,Bronx,2014-01,
Detail,neighborhood,Woodstock,Bronx,2014-01,
Aggregation,borough,All Bronx,Bronx,2014-02,1550
Detail,neighborhood,Baychester,Bronx,2014-02,
Detail,neighborhood,Bedford Park,Bronx,2014-02,
Detail,neighborhood,Belmont,Bronx,2014-02,1075
Detail,neighborhood,Bronxwood,Bronx,2014-02,
Detail,neighborhood,Castle Hill,Bronx,2014-02,
Detail,neighborhood,City Island,Bronx,2014-02,
Detail,neighborhood,Co-op City,Bronx,2014-02,
Detail,neighborhood,Concourse,Bronx,2014-02,1400
Detail,neighborhood,Country Club,Bronx,2014-02,
Detail,neighborhood,Crotona Park East,Bronx,2014-02,
Detail,neighborhood,East Tremont,Bronx,2014-02,1319
Detail,neighborhood,Eastchester,Bronx,2014-02,
Detail,neighborhood,Edenwald,Bronx,2014-02,
Detail,neighborhood,Fordham,Bronx,2014-02,
Detail,neighborhood,Highbridge,Bronx,2014-02,
Detail,neighborhood,Hunts Point,Bronx,2014-02,
Detail,neighborhood,Kingsbridge,Bronx,2014-02,1200
Detail,neighborhood,Laconia,Bronx,2014-02,
Detail,neighborhood,Longwood,Bronx,2014-02,
Detail,neighborhood,Melrose,Bronx,2014-02,
Detail,neighborhood,Morris Heights,Bronx,2014-02,
Detail,neighborhood,Morris Park,Bronx,2014-02,
Detail,neighborhood,Morrisania,Bronx,2014-02,
Detail,neighborhood,Mott Haven,Bronx,2014-02,1800
Detail,neighborhood,Norwood,Bronx,2014-02,1200
Detail,neighborhood,Parkchester,Bronx,2014-02,
Detail,neighborhood,Pelham Bay,Bronx,2014-02,
Detail,neighborhood,Pelham Gardens,Bronx,2014-02,
Detail,neighborhood,Pelham Parkway,Bronx,2014-02,
Detail,neighborhood,Port Morris,Bronx,2014-02,
Detail,neighborhood,Riverdale,Bronx,2014-02,1898
Detail,neighborhood,Schuylerville,Bronx,2014-02,
Detail,neighborhood,Soundview,Bronx,2014-02,
Detail,neighborhood,Throgs Neck,Bronx,2014-02,
Detail,neighborhood,Tremont,Bronx,2014-02,
Detail,neighborhood,University Heights,Bronx,2014-02,1300
Detail,neighborhood,Van Nest,Bronx,2014-02,
Detail,neighborhood,Wakefield,Bronx,2014-02,
Detail,neighborhood,Westchester Village,Bronx,2014-02,
Detail,neighborhood,Williamsbridge,Bronx,2014-02,
Detail,neighborhood,Woodlawn,Bronx,2014-02,
Detail,neighborhood,Woodstock,Bronx,2014-02,
Aggregation,borough,All Bronx,Bronx,2014-03,1600
Detail,neighborhood,Baychester,Bronx,2014-03,
Detail,neighborhood,Bedford Park,Bronx,2014-03,1000
Detail,neighborhood,Belmont,Bronx,2014-03,
Detail,neighborhood,Bronxwood,Bronx,2014-03,
Detail,neighborhood,Castle Hill,Bronx,2014-03,
Detail,neighborhood,City Island,Bronx,2014-03,
Detail,neighborhood,Co-op City,Bronx,2014-03,
Detail,neighborhood,Concourse,Bronx,2014-03,1491
Detail,neighborhood,Country Club,Bronx,2014-03,
Detail,neighborhood,Crotona Park East,Bronx,2014-03,
Detail,neighborhood,East Tremont,Bronx,2014-03,
Detail,neighborhood,Eastchester,Bronx,2014-03,
Detail,neighborhood,Edenwald,Bronx,2014-03,
Detail,neighborhood,Fordham,Bronx,2014-03,
Detail,neighborhood,Highbridge,Bronx,2014-03,
Detail,neighborhood,Hunts Point,Bronx,2014-03,
Detail,neighborhood,Kingsbridge,Bronx,2014-03,1350
Detail,neighborhood,Laconia,Bronx,2014-03,
Detail,neighborhood,Longwood,Bronx,2014-03,
Detail,neighborhood,Melrose,Bronx,2014-03,
Detail,neighborhood,Morris Heights,Bronx,2014-03,
Detail,neighborhood,Morris Park,Bronx,2014-03,1300
Detail,neighborhood,Morrisania,Bronx,2014-03,
Detail,neighborhood,Mott Haven,Bronx,2014-03,1850
Detail,neighborhood,Norwood,Bronx,2014-03,1200
Detail,neighborhood,Parkchester,Bronx,2014-03,
Detail,neighborhood,Pelham Bay,Bronx,2014-03,
Detail,neighborhood,Pelham Gardens,Bronx,2014-03,
Detail,neighborhood,Pelham Parkway,Bronx,2014-03,
Detail,neighborhood,Port Morris,Bronx,2014-03,
Detail,neighborhood,Riverdale,Bronx,2014-03,2000
Detail,neighborhood,Schuylerville,Bronx,2014-03,
Detail,neighborhood,Soundview,Bronx,2014-03,
Detail,neighborhood,Throgs Neck,Bronx,2014-03,
Detail,neighborhood,Tremont,Bronx,2014-03,
Detail,neighborhood,University Heights,Bronx,2014-03,1300
Detail,neighborhood,Van Nest,Bronx,2014-03,
Detail,neighborhood,Wakefield,Bronx,2014-03,
Detail,neighborhood,Westchester Village,Bronx,2014-03,
Detail,neighborhood,Williamsbridge,Bronx,2014-03,
Detail,neighborhood,Woodlawn,Bronx,2014-03,
Detail,neighborhood,Woodstock,Bronx,2014-03,
Aggregation,borough,All Bronx,Bronx,2014-04,1600
Detail,neighborhood,Baychester,Bronx,2014-04,
Detail,neighborhood,Bedford Park,Bronx,2014-04,1088
Detail,neighborhood,Belmont,Bronx,2014-04,
Detail,neighborhood,Bronxwood,Bronx,2014-04,
Detail,neighborhood,Castle Hill,Bronx,2014-04,
Detail,neighborhood,City Island,Bronx,2014-04,
Detail,neighborhood,Co-op City,Bronx,2014-04,
Detail,neighborhood,Concourse,Bronx,2014-04,1425
Detail,neighborhood,Country Club,Bronx,2014-04,
Detail,neighborhood,Crotona Park East,Bronx,2014-04,
Detail,neighborhood,East Tremont,Bronx,2014-04,1209
Detail,neighborhood,Eastchester,Bronx,2014-04,
Detail,neighborhood,Edenwald,Bronx,2014-04,
Detail,neighborhood,Fordham,Bronx,2014-04,
Detail,neighborhood,Highbridge,Bronx,2014-04,
Detail,neighborhood,Hunts Point,Bronx,2014-04,
Detail,neighborhood,Kingsbridge,Bronx,2014-04,1500
Detail,neighborhood,Laconia,Bronx,2014-04,
Detail,neighborhood,Longwood,Bronx,2014-04,
Detail,neighborhood,Melrose,Bronx,2014-04,
Detail,neighborhood,Morris Heights,Bronx,2014-04,
Detail,neighborhood,Morris Park,Bronx,2014-04,1350
Detail,neighborhood,Morrisania,Bronx,2014-04,
Detail,neighborhood,Mott Haven,Bronx,2014-04,
Detail,neighborhood,Norwood,Bronx,2014-04,
Detail,neighborhood,Parkchester,Bronx,2014-04,
Detail,neighborhood,Pelham Bay,Bronx,2014-04,
Detail,neighborhood,Pelham Gardens,Bronx,2014-04,
Detail,neighborhood,Pelham Parkway,Bronx,2014-04,
Detail,neighborhood,Port Morris,Bronx,2014-04,
Detail,neighborhood,Riverdale,Bronx,2014-04,2050
Detail,neighborhood,Schuylerville,Bronx,2014-04,
Detail,neighborhood,Soundview,Bronx,2014-04,
Detail,neighborhood,Throgs Neck,Bronx,2014-04,
Detail,neighborhood,Tremont,Bronx,2014-04,
Detail,neighborhood,University Heights,Bronx,2014-04,1300
Detail,neighborhood,Van Nest,Bronx,2014-04,
Detail,neighborhood,Wakefield,Bronx,2014-04,
Detail,neighborhood,Westchester Village,Bronx,2014-04,
Detail,neighborhood,Williamsbridge,Bronx,2014-04,
Detail,neighborhood,Woodlawn,Bronx,2014-04,
Detail,neighborhood,Woodstock,Bronx,2014-04,
Aggregation,borough,All Bronx,Bronx,2014-05,1600
Detail,neighborhood,Baychester,Bronx,2014-05,
Detail,neighborhood,Bedford Park,Bronx,2014-05,
Detail,neighborhood,Belmont,Bronx,2014-05,
Detail,neighborhood,Bronxwood,Bronx,2014-05,
Detail,neighborhood,Castle Hill,Bronx,2014-05,
Detail,neighborhood,City Island,Bronx,2014-05,
Detail,neighborhood,Co-op City,Bronx,2014-05,
Detail,neighborhood,Concourse,Bronx,2014-05,1450
Detail,neighborhood,Country Club,Bronx,2014-05,
Detail,neighborhood,Crotona Park East,Bronx,2014-05,
Detail,neighborhood,East Tremont,Bronx,2014-05,
Detail,neighborhood,Eastchester,Bronx,2014-05,
Detail,neighborhood,Edenwald,Bronx,2014-05,
Detail,neighborhood,Fordham,Bronx,2014-05,
Detail,neighborhood,Highbridge,Bronx,2014-05,
Detail,neighborhood,Hunts Point,Bronx,2014-05,
Detail,neighborhood,Kingsbridge,Bronx,2014-05,1550
Detail,neighborhood,Laconia,Bronx,2014-05,
Detail,neighborhood,Longwood,Bronx,2014-05,
Detail,neighborhood,Melrose,Bronx,2014-05,
Detail,neighborhood,Morris Heights,Bronx,2014-05,
Detail,neighborhood,Morris Park,Bronx,2014-05,1387
Detail,neighborhood,Morrisania,Bronx,2014-05,
Detail,neighborhood,Mott Haven,Bronx,2014-05,1575
Detail,neighborhood,Norwood,Bronx,2014-05,
Detail,neighborhood,Parkchester,Bronx,2014-05,
Detail,neighborhood,Pelham Bay,Bronx,2014-05,
Detail,neighborhood,Pelham Gardens,Bronx,2014-05,
Detail,neighborhood,Pelham Parkway,Bronx,2014-05,
Detail,neighborhood,Port Morris,Bronx,2014-05,
Detail,neighborhood,Riverdale,Bronx,2014-05,2050
Detail,neighborhood,Schuylerville,Bronx,2014-05,
Detail,neighborhood,Soundview,Bronx,2014-05,
Detail,neighborhood,Throgs Neck,Bronx,2014-05,
Detail,neighborhood,Tremont,Bronx,2014-05,
Detail,neighborhood,University Heights,Bronx,2014-05,1275
Detail,neighborhood,Van Nest,Bronx,2014-05,
Detail,neighborhood,Wakefield,Bronx,2014-05,
Detail,neighborhood,Westchester Village,Bronx,2014-05,
Detail,neighborhood,Williamsbridge,Bronx,2014-05,
Detail,neighborhood,Woodlawn,Bronx,2014-05,
Detail,neighborhood,Woodstock,Bronx,2014-05,
Aggregation,borough,All Bronx,Bronx,2014-06,1700
Detail,neighborhood,Baychester,Bronx,2014-06,
Detail,neighborhood,Bedford Park,Bronx,2014-06,
Detail,neighborhood,Belmont,Bronx,2014-06,
Detail,neighborhood,Bronxwood,Bronx,2014-06,
Detail,neighborhood,Castle Hill,Bronx,2014-06,
Detail,neighborhood,City Island,Bronx,2014-06,
Detail,neighborhood,Co-op City,Bronx,2014-06,
Detail,neighborhood,Concourse,Bronx,2014-06,1300
Detail,neighborhood,Country Club,Bronx,2014-06,
Detail,neighborhood,Crotona Park East,Bronx,2014-06,
Detail,neighborhood,East Tremont,Bronx,2014-06,
Detail,neighborhood,Eastchester,Bronx,2014-06,
Detail,neighborhood,Edenwald,Bronx,2014-06,
Detail,neighborhood,Fordham,Bronx,2014-06,
Detail,neighborhood,Highbridge,Bronx,2014-06,
Detail,neighborhood,Hunts Point,Bronx,2014-06,
Detail,neighborhood,Kingsbridge,Bronx,2014-06,1630
Detail,neighborhood,Laconia,Bronx,2014-06,
Detail,neighborhood,Longwood,Bronx,2014-06,
Detail,neighborhood,Melrose,Bronx,2014-06,
Detail,neighborhood,Morris Heights,Bronx,2014-06,
Detail,neighborhood,Morris Park,Bronx,2014-06,1399
Detail,neighborhood,Morrisania,Bronx,2014-06,
Detail,neighborhood,Mott Haven,Bronx,2014-06,1599
Detail,neighborhood,Norwood,Bronx,2014-06,
Detail,neighborhood,Parkchester,Bronx,2014-06,
Detail,neighborhood,Pelham Bay,Bronx,2014-06,
Detail,neighborhood,Pelham Gardens,Bronx,2014-06,
Detail,neighborhood,Pelham Parkway,Bronx,2014-06,
Detail,neighborhood,Port Morris,Bronx,2014-06,
Detail,neighborhood,Riverdale,Bronx,2014-06,2100
Detail,neighborhood,Schuylerville,Bronx,2014-06,
Detail,neighborhood,Soundview,Bronx,2014-06,
Detail,neighborhood,Throgs Neck,Bronx,2014-06,
Detail,neighborhood,Tremont,Bronx,2014-06,
Detail,neighborhood,University Heights,Bronx,2014-06,1245
Detail,neighborhood,Van Nest,Bronx,2014-06,
Detail,neighborhood,Wakefield,Bronx,2014-06,
Detail,neighborhood,Westchester Village,Bronx,2014-06,
Detail,neighborhood,Williamsbridge,Bronx,2014-06,
Detail,neighborhood,Woodlawn,Bronx,2014-06,
Detail,neighborhood,Woodstock,Bronx,2014-06,
Aggregation,borough,All Bronx,Bronx,2014-07,1550
Detail,neighborhood,Baychester,Bronx,2014-07,
Detail,neighborhood,Bedford Park,Bronx,2014-07,1400
Detail,neighborhood,Belmont,Bronx,2014-07,
Detail,neighborhood,Bronxwood,Bronx,2014-07,
Detail,neighborhood,Castle Hill,Bronx,2014-07,
Detail,neighborhood,City Island,Bronx,2014-07,
Detail,neighborhood,Co-op City,Bronx,2014-07,
Detail,neighborhood,Concourse,Bronx,2014-07,1463
Detail,neighborhood,Country Club,Bronx,2014-07,
Detail,neighborhood,Crotona Park East,Bronx,2014-07,
Detail,neighborhood,East Tremont,Bronx,2014-07,1136
Detail,neighborhood,Eastchester,Bronx,2014-07,
Detail,neighborhood,Edenwald,Bronx,2014-07,
Detail,neighborhood,Fordham,Bronx,2014-07,
Detail,neighborhood,Highbridge,Bronx,2014-07,
Detail,neighborhood,Hunts Point,Bronx,2014-07,
Detail,neighborhood,Kingsbridge,Bronx,2014-07,1548
Detail,neighborhood,Laconia,Bronx,2014-07,
Detail,neighborhood,Longwood,Bronx,2014-07,
Detail,neighborhood,Melrose,Bronx,2014-07,
Detail,neighborhood,Morris Heights,Bronx,2014-07,
Detail,neighborhood,Morris Park,Bronx,2014-07,1472
Detail,neighborhood,Morrisania,Bronx,2014-07,
Detail,neighborhood,Mott Haven,Bronx,2014-07,1600
Detail,neighborhood,Norwood,Bronx,2014-07,1300
Detail,neighborhood,Parkchester,Bronx,2014-07,1240
Detail,neighborhood,Pelham Bay,Bronx,2014-07,
Detail,neighborhood,Pelham Gardens,Bronx,2014-07,
Detail,neighborhood,Pelham Parkway,Bronx,2014-07,
Detail,neighborhood,Port Morris,Bronx,2014-07,
Detail,neighborhood,Riverdale,Bronx,2014-07,2108
Detail,neighborhood,Schuylerville,Bronx,2014-07,
Detail,neighborhood,Soundview,Bronx,2014-07,
Detail,neighborhood,Throgs Neck,Bronx,2014-07,
Detail,neighborhood,Tremont,Bronx,2014-07,
Detail,neighborhood,University Heights,Bronx,2014-07,1288
Detail,neighborhood,Van Nest,Bronx,2014-07,
Detail,neighborhood,Wakefield,Bronx,2014-07,1450
Detail,neighborhood,Westchester Village,Bronx,2014-07,
Detail,neighborhood,Williamsbridge,Bronx,2014-07,1300
Detail,neighborhood,Woodlawn,Bronx,2014-07,
Detail,neighborhood,Woodstock,Bronx,2014-07,
Aggregation,borough,All Bronx,Bronx,2014-08,1500
Detail,neighborhood,Baychester,Bronx,2014-08,
Detail,neighborhood,Bedford Park,Bronx,2014-08,1400
Detail,neighborhood,Belmont,Bronx,2014-08,
Detail,neighborhood,Bronxwood,Bronx,2014-08,
Detail,neighborhood,Castle Hill,Bronx,2014-08,
Detail,neighborhood,City Island,Bronx,2014-08,
Detail,neighborhood,Co-op City,Bronx,2014-08,
Detail,neighborhood,Concourse,Bronx,2014-08,1500
Detail,neighborhood,Country Club,Bronx,2014-08,
Detail,neighborhood,Crotona Park East,Bronx,2014-08,
Detail,neighborhood,East Tremont,Bronx,2014-08,1150
Detail,neighborhood,Eastchester,Bronx,2014-08,
Detail,neighborhood,Edenwald,Bronx,2014-08,
Detail,neighborhood,Fordham,Bronx,2014-08,
Detail,neighborhood,Highbridge,Bronx,2014-08,
Detail,neighborhood,Hunts Point,Bronx,2014-08,
Detail,neighborhood,Kingsbridge,Bronx,2014-08,1450
Detail,neighborhood,Laconia,Bronx,2014-08,
Detail,neighborhood,Longwood,Bronx,2014-08,
Detail,neighborhood,Melrose,Bronx,2014-08,
Detail,neighborhood,Morris Heights,Bronx,2014-08,1295
Detail,neighborhood,Morris Park,Bronx,2014-08,1400
Detail,neighborhood,Morrisania,Bronx,2014-08,
Detail,neighborhood,Mott Haven,Bronx,2014-08,1600
Detail,neighborhood,Norwood,Bronx,2014-08,1300
Detail,neighborhood,Parkchester,Bronx,2014-08,1240
Detail,neighborhood,Pelham Bay,Bronx,2014-08,
Detail,neighborhood,Pelham Gardens,Bronx,2014-08,
Detail,neighborhood,Pelham Parkway,Bronx,2014-08,
Detail,neighborhood,Port Morris,Bronx,2014-08,
Detail,neighborhood,Riverdale,Bronx,2014-08,2100
Detail,neighborhood,Schuylerville,Bronx,2014-08,
Detail,neighborhood,Soundview,Bronx,2014-08,
Detail,neighborhood,Throgs Neck,Bronx,2014-08,
Detail,neighborhood,Tremont,Bronx,2014-08,
Detail,neighborhood,University Heights,Bronx,2014-08,1350
Detail,neighborhood,Van Nest,Bronx,2014-08,
Detail,neighborhood,Wakefield,Bronx,2014-08,1400
Detail,neighborhood,Westchester Village,Bronx,2014-08,
Detail,neighborhood,Williamsbridge,Bronx,2014-08,
Detail,neighborhood,Woodlawn,Bronx,2014-08,
Detail,neighborhood,Woodstock,Bronx,2014-08,
Aggregation,borough,All Bronx,Bronx,2014-09,1475
Detail,neighborhood,Baychester,Bronx,2014-09,
Detail,neighborhood,Bedford Park,Bronx,2014-09,1400
Detail,neighborhood,Belmont,Bronx,2014-09,
Detail,neighborhood,Bronxwood,Bronx,2014-09,
Detail,neighborhood,Castle Hill,Bronx,2014-09,
Detail,neighborhood,City Island,Bronx,2014-09,
Detail,neighborhood,Co-op City,Bronx,2014-09,
Detail,neighborhood,Concourse,Bronx,2014-09,1500
Detail,neighborhood,Country Club,Bronx,2014-09,
Detail,neighborhood,Crotona Park East,Bronx,2014-09,
Detail,neighborhood,East Tremont,Bronx,2014-09,1200
Detail,neighborhood,Eastchester,Bronx,2014-09,
Detail,neighborhood,Edenwald,Bronx,2014-09,
Detail,neighborhood,Fordham,Bronx,2014-09,
Detail,neighborhood,Highbridge,Bronx,2014-09,1525
Detail,neighborhood,Hunts Point,Bronx,2014-09,
Detail,neighborhood,Kingsbridge,Bronx,2014-09,1348
Detail,neighborhood,Laconia,Bronx,2014-09,
Detail,neighborhood,Longwood,Bronx,2014-09,
Detail,neighborhood,Melrose,Bronx,2014-09,
Detail,neighborhood,Morris Heights,Bronx,2014-09,1250
Detail,neighborhood,Morris Park,Bronx,2014-09,1400
Detail,neighborhood,Morrisania,Bronx,2014-09,
Detail,neighborhood,Mott Haven,Bronx,2014-09,1625
Detail,neighborhood,Norwood,Bronx,2014-09,1300
Detail,neighborhood,Parkchester,Bronx,2014-09,1235
Detail,neighborhood,Pelham Bay,Bronx,2014-09,
Detail,neighborhood,Pelham Gardens,Bronx,2014-09,
Detail,neighborhood,Pelham Parkway,Bronx,2014-09,
Detail,neighborhood,Port Morris,Bronx,2014-09,
Detail,neighborhood,Riverdale,Bronx,2014-09,2108
Detail,neighborhood,Schuylerville,Bronx,2014-09,
Detail,neighborhood,Soundview,Bronx,2014-09,
Detail,neighborhood,Throgs Neck,Bronx,2014-09,
Detail,neighborhood,Tremont,Bronx,2014-09,1300
Detail,neighborhood,University Heights,Bronx,2014-09,1399
Detail,neighborhood,Van Nest,Bronx,2014-09,
Detail,neighborhood,Wakefield,Bronx,2014-09,1400
Detail,neighborhood,Westchester Village,Bronx,2014-09,
Detail,neighborhood,Williamsbridge,Bronx,2014-09,
Detail,neighborhood,Woodlawn,Bronx,2014-09,
Detail,neighborhood,Woodstock,Bronx,2014-09,
Aggregation,borough,All Bronx,Bronx,2014-10,1425
Detail,neighborhood,Baychester,Bronx,2014-10,
Detail,neighborhood,Bedford Park,Bronx,2014-10,1400
Detail,neighborhood,Belmont,Bronx,2014-10,1295
Detail,neighborhood,Bronxwood,Bronx,2014-10,
Detail,neighborhood,Castle Hill,Bronx,2014-10,
Detail,neighborhood,City Island,Bronx,2014-10,
Detail,neighborhood,Co-op City,Bronx,2014-10,
Detail,neighborhood,Concourse,Bronx,2014-10,1500
Detail,neighborhood,Country Club,Bronx,2014-10,
Detail,neighborhood,Crotona Park East,Bronx,2014-10,
Detail,neighborhood,East Tremont,Bronx,2014-10,
Detail,neighborhood,Eastchester,Bronx,2014-10,
Detail,neighborhood,Edenwald,Bronx,2014-10,
Detail,neighborhood,Fordham,Bronx,2014-10,
Detail,neighborhood,Highbridge,Bronx,2014-10,1525
Detail,neighborhood,Hunts Point,Bronx,2014-10,
Detail,neighborhood,Kingsbridge,Bronx,2014-10,1350
Detail,neighborhood,Laconia,Bronx,2014-10,
Detail,neighborhood,Longwood,Bronx,2014-10,
Detail,neighborhood,Melrose,Bronx,2014-10,
Detail,neighborhood,Morris Heights,Bronx,2014-10,1250
Detail,neighborhood,Morris Park,Bronx,2014-10,1400
Detail,neighborhood,Morrisania,Bronx,2014-10,
Detail,neighborhood,Mott Haven,Bronx,2014-10,1500
Detail,neighborhood,Norwood,Bronx,2014-10,1300
Detail,neighborhood,Parkchester,Bronx,2014-10,1255
Detail,neighborhood,Pelham Bay,Bronx,2014-10,
Detail,neighborhood,Pelham Gardens,Bronx,2014-10,
Detail,neighborhood,Pelham Parkway,Bronx,2014-10,
Detail,neighborhood,Port Morris,Bronx,2014-10,
Detail,neighborhood,Riverdale,Bronx,2014-10,2100
Detail,neighborhood,Schuylerville,Bronx,2014-10,
Detail,neighborhood,Soundview,Bronx,2014-10,
Detail,neighborhood,Throgs Neck,Bronx,2014-10,
Detail,neighborhood,Tremont,Bronx,2014-10,1325
